Term,Date,Value
Airbnb,8/1/2016,2637.721662553257
Airbnb,9/1/2016,2226.299399149197
Airbnb,10/1/2016,2256.3755841333373
Airbnb,11/1/2016,2147.743995535953
Airbnb,12/1/2016,2142.2144808155676
Airbnb,1/1/2017,2912.277810001143
Airbnb,2/1/2017,3069.3033795359624
Airbnb,3/1/2017,3299.8733802353286
Airbnb,4/1/2017,3269.896267203025
Airbnb,5/1/2017,3480.5976953560694
Airbnb,6/1/2017,3748.4296483154526
Airbnb,7/1/2017,4234.924256772854
Airbnb,8/1/2017,3517.3862335552913
Airbnb,9/1/2017,3000.9214312731656
Airbnb,10/1/2017,2784.4203031569728
Airbnb,11/1/2017,2726.9449060458383
Airbnb,12/1/2017,2953.699876324044
Airbnb,1/1/2018,3989.230423949341
Airbnb,2/1/2018,3572.270997323128
Airbnb,3/1/2018,3861.183385947301
Airbnb,4/1/2018,3950.067387337871
Airbnb,5/1/2018,3941.74138294779
Airbnb,6/1/2018,4470.33486879776
Airbnb,7/1/2018,4698.655451675509
Airbnb,8/1/2018,4083.0512670193593
Airbnb,9/1/2018,3298.3827400503064
Airbnb,10/1/2018,3064.0917253562407
Airbnb,11/1/2018,2764.1891727712423
Airbnb,12/1/2018,3124.2643101030535
Airbnb,1/1/2019,4132.191519722412
Airbnb,2/1/2019,4182.331110518373
Airbnb,3/1/2019,4183.095420096326
Airbnb,4/1/2019,4028.456200889289
Airbnb,5/1/2019,4510.246446396887
Airbnb,6/1/2019,5464.551144035782
Airbnb,7/1/2019,5430.8997489396725
Airbnb,8/1/2019,4757.13518551881
Airbnb,9/1/2019,3953.1813114424854
Airbnb,10/1/2019,3949.503163557787
Airbnb,11/1/2019,3542.1975391072287
Airbnb,12/1/2019,3448.2019170652075
Airbnb,1/1/2020,4710.507981862877
Airbnb,2/1/2020,4651.216278410549
Airbnb,3/1/2020,3393.8396317354122
Airbnb,4/1/2020,2099.1358645827604
Airbnb,5/1/2020,4312.1469522279385
Airbnb,6/1/2020,5866.8010852510215
Airbnb,7/1/2020,5387.365421387474
Airbnb,8/1/2020,5011.833968268094
Airbnb,9/1/2020,4153.794180385747
Airbnb,10/1/2020,3626.077382074721
Airbnb,11/1/2020,2895.914155163205
Airbnb,12/1/2020,4692.985250688849
Airbnb,1/1/2021,4456.134920106194
Airbnb,2/1/2021,4889.956392680882
Airbnb,3/1/2021,5712.452002938478
Airbnb,4/1/2021,5275.959330649845
Airbnb,5/1/2021,5452.234608509274
Airbnb,6/1/2021,5462.561584960199
Airbnb,7/1/2021,5391.902400451522
Airbnb,8/1/2021,4302.732875604376
Airbnb,9/1/2021,3993.4362636733595
Airbnb,10/1/2021,3880.7932265179106
Airbnb,11/1/2021,4282.560455972703
Airbnb,12/1/2021,4366.57824195665
Airbnb,1/1/2022,5850.165412518874
Airbnb,2/1/2022,6052.768692349294
Airbnb,3/1/2022,6297.807575066856
Airbnb,4/1/2022,6019.325022453918
Airbnb,5/1/2022,6113.363028429509
Airbnb,6/1/2022,6449.657714223193
Airbnb,7/1/2022,6539.074861473261
Airbnb,8/1/2022,5604.065440986547
Airbnb,9/1/2022,4727.764909673761
Airbnb,10/1/2022,4345.496143660216
Airbnb,11/1/2022,4094.718808028418
Airbnb,12/1/2022,4238.192334166357
Airbnb,1/1/2023,5599.7876591508
Airbnb,2/1/2023,5506.889388575453
Airbnb,3/1/2023,5650.81881863295
Airbnb,4/1/2023,5303.071573355655
Airbnb,5/1/2023,5802.30864598059
Airbnb,6/1/2023,6645.403595103961
Airbnb,7/1/2023,6506.561584950305
Airbnb,8/1/2023,5551.41079742541
Airbnb,9/1/2023,4899.316128341912
Airbnb,10/1/2023,4626.85843044903
Airbnb,11/1/2023,4242.494773610438
Airbnb,12/1/2023,4349.30498808801
Airbnb,1/1/2024,5266.81957832811
Airbnb,2/1/2024,5350.830201142652
Airbnb,3/1/2024,5364.58588992237
Airbnb,4/1/2024,4990.685394426924
Airbnb,5/1/2024,5736.439940294157
Airbnb,6/1/2024,6012.445752713081
Airbnb,7/1/2024,5991.890610748585
Airbnb,8/1/2024,5160.594503269824
VRBO,1/1/2010,696.7279942737736
VRBO,2/1/2010,654.4898969125751
VRBO,3/1/2010,643.8485813145116
VRBO,4/1/2010,621.3793863746216
VRBO,5/1/2010,687.0342734401102
VRBO,6/1/2010,810.5642272988861
VRBO,7/1/2010,779.3328096900618
VRBO,8/1/2010,661.4202568859346
VRBO,9/1/2010,581.05520305663
VRBO,10/1/2010,525.1874021541455
VRBO,11/1/2010,530.030895767037
VRBO,12/1/2010,532.0288480047687
VRBO,1/1/2011,1059.3441512218853
VRBO,2/1/2011,1057.7412990207758
VRBO,3/1/2011,1057.1216928026524
VRBO,4/1/2011,941.5542522848733
VRBO,5/1/2011,1033.3128422773734
VRBO,6/1/2011,1228.1910298457701
VRBO,7/1/2011,1296.33175947731
VRBO,8/1/2011,1051.911432578684
VRBO,9/1/2011,857.4142930245237
VRBO,10/1/2011,777.9842045437297
VRBO,11/1/2011,723.7286811975144
VRBO,12/1/2011,787.8915671311405
VRBO,1/1/2012,1461.6699783798601
VRBO,2/1/2012,1330.086212068265
VRBO,3/1/2012,1329.851066856741
VRBO,4/1/2012,1210.3172161374625
VRBO,5/1/2012,1288.7633033099391
VRBO,6/1/2012,1452.6853642386354
VRBO,7/1/2012,1591.2805611299632
VRBO,8/1/2012,1280.4750600556677
VRBO,9/1/2012,1005.8450933730774
VRBO,10/1/2012,875.678895758175
VRBO,11/1/2012,827.3979040807884
VRBO,12/1/2012,852.1928360816298
